resnet18_alldata,1658261330.418, 0.83, 0.4184, 0.91, 0.2584
resnet18_alldata,1658261330.959, 0.89, 0.3273, 0.85, 0.3497
resnet18_alldata,1658261331.502, 0.86, 0.3745, 0.85, 0.3856
resnet18_alldata,1658261332.056, 0.87, 0.3223, 0.87, 0.3833
resnet18_alldata,1658261332.603, 0.89, 0.3104, 0.89, 0.3135
resnet18_alldata,1658261333.152, 0.84, 0.3624, 0.93, 0.2744
resnet18_alldata,1658261333.701, 0.89, 0.3698, 0.86, 0.3735
resnet18_alldata,1658261334.247, 0.87, 0.3376, 0.91, 0.3026
resnet18_alldata,1658261334.792, 0.9, 0.3119, 0.9, 0.3216
resnet18_alldata,1658261335.337, 0.84, 0.3166, 0.93, 0.27
resnet18_alldata,1658261335.878, 0.84, 0.3318, 0.93, 0.2685
resnet18_alldata,1658261336.424, 0.95, 0.2531, 0.93, 0.2662
resnet18_alldata,1658261336.966, 0.92, 0.2629, 0.91, 0.2889
resnet18_alldata,1658261337.508, 0.84, 0.359, 0.86, 0.3842
resnet18_alldata,1658261338.054, 0.88, 0.3588, 0.88, 0.3063
resnet18_alldata,1658261338.603, 0.91, 0.2835, 0.91, 0.2729
resnet18_alldata,1658261339.147, 0.84, 0.3765, 0.86, 0.3531
resnet18_alldata,1658261339.694, 0.91, 0.3023, 0.86, 0.3217
resnet18_alldata,1658261340.243, 0.91, 0.3061, 0.88, 0.3283
resnet18_alldata,1658261340.798, 0.91, 0.2907, 0.88, 0.3531
resnet18_alldata,1658261341.341, 0.94, 0.2565, 0.85, 0.3734
resnet18_alldata,1658261341.891, 0.9, 0.3085, 0.86, 0.3747
resnet18_alldata,1658261342.437, 0.9, 0.2956, 0.87, 0.392
resnet18_alldata,1658261342.99, 0.9, 0.2578, 0.85, 0.3391
resnet18_alldata,1658261343.538, 0.94, 0.2395, 0.86, 0.3773
resnet18_alldata,1658261344.08, 0.9, 0.2977, 0.88, 0.3491
resnet18_alldata,1658261344.629, 0.85, 0.3571, 0.88, 0.3434
resnet18_alldata,1658261345.178, 0.87, 0.3653, 0.93, 0.2711
resnet18_alldata,1658261345.718, 0.83, 0.3706, 0.88, 0.338
resnet18_alldata,1658261346.264, 0.9, 0.3071, 0.87, 0.3606
resnet18_alldata,1658261346.812, 0.88, 0.3373, 0.9, 0.292
resnet18_alldata,1658261347.357, 0.89, 0.2895, 0.88, 0.3398
resnet18_alldata,1658261347.908, 0.89, 0.2864, 0.84, 0.3856
resnet18_alldata,1658261348.461, 0.88, 0.3353, 0.9, 0.3105
resnet18_alldata,1658261349.005, 0.95, 0.212, 0.9, 0.2841
resnet18_alldata,1658261349.557, 0.88, 0.2925, 0.86, 0.3328
resnet18_alldata,1658261350.107, 0.87, 0.2927, 0.88, 0.3287
resnet18_alldata,1658261350.649, 0.92, 0.2593, 0.89, 0.3357
resnet18_alldata,1658261351.197, 0.82, 0.3685, 0.86, 0.3652
resnet18_alldata,1658261351.744, 0.93, 0.2615, 0.86, 0.3372
resnet18_alldata,1658261352.288, 0.94, 0.2372, 0.85, 0.3678
resnet18_alldata,1658261352.836, 0.88, 0.3031, 0.93, 0.2604
resnet18_alldata,1658261353.38, 0.86, 0.3326, 0.93, 0.2857
resnet18_alldata,1658261353.917, 0.86, 0.3365, 0.87, 0.313
resnet18_alldata,1658261354.465, 0.86, 0.3314, 0.88, 0.3466
resnet18_alldata,1658261355.012, 0.92, 0.2821, 0.88, 0.3408
resnet18_alldata,1658261355.561, 0.87, 0.3038, 0.85, 0.3659
resnet18_alldata,1658261356.108, 0.86, 0.358, 0.88, 0.3398
resnet18_alldata,1658261356.651, 0.86, 0.3391, 0.87, 0.3273
resnet18_alldata,1658261357.201, 0.86, 0.3584, 0.87, 0.3692
resnet18_alldata,1658261357.748, 0.84, 0.4098, 0.9, 0.3121
resnet18_alldata,1658261358.267, 0.87, 0.3766, 0.9, 0.2727
resnet18_alldata,1658261358.817, 0.9, 0.3282, 0.91, 0.3003
resnet18_alldata,1658261359.362, 0.82, 0.3843, 0.93, 0.2855
resnet18_alldata,1658261359.904, 0.86, 0.3403, 0.87, 0.3515
resnet18_alldata,1658261360.452, 0.89, 0.2904, 0.89, 0.3449
resnet18_alldata,1658261361.001, 0.85, 0.3777, 0.94, 0.269
resnet18_alldata,1658261361.548, 0.94, 0.2528, 0.89, 0.3267
resnet18_alldata,1658261362.092, 0.86, 0.3568, 0.92, 0.2882
resnet18_alldata,1658261362.634, 0.85, 0.3439, 0.88, 0.3413
resnet18_alldata,1658261363.177, 0.86, 0.3252, 0.92, 0.2872
resnet18_alldata,1658261363.731, 0.89, 0.3347, 0.88, 0.338
resnet18_alldata,1658261364.279, 0.86, 0.3767, 0.85, 0.3803
resnet18_alldata,1658261364.821, 0.86, 0.351, 0.87, 0.3442
resnet18_alldata,1658261365.368, 0.88, 0.3279, 0.9, 0.3434
resnet18_alldata,1658261365.919, 0.9, 0.2952, 0.91, 0.2931
resnet18_alldata,1658261366.465, 0.89, 0.3264, 0.89, 0.3071
resnet18_alldata,1658261367.013, 0.87, 0.3502, 0.87, 0.3207
resnet18_alldata,1658261367.557, 0.81, 0.3666, 0.88, 0.3071
resnet18_alldata,1658261368.105, 0.92, 0.3173, 0.92, 0.2755
resnet18_alldata,1658261368.647, 0.89, 0.3083, 0.86, 0.3664
resnet18_alldata,1658261369.19, 0.86, 0.3329, 0.91, 0.2757
resnet18_alldata,1658261369.74, 0.85, 0.3211, 0.88, 0.3039
resnet18_alldata,1658261370.29, 0.87, 0.3369, 0.9, 0.3334
resnet18_alldata,1658261370.842, 0.87, 0.3605, 0.83, 0.4002
resnet18_alldata,1658261371.391, 0.85, 0.3549, 0.91, 0.2572
resnet18_alldata,1658261371.938, 0.91, 0.3329, 0.86, 0.3102
resnet18_alldata,1658261372.49, 0.95, 0.2492, 0.92, 0.2928
resnet18_alldata,1658261373.04, 0.82, 0.4201, 0.93, 0.2784
resnet18_alldata,1658261373.585, 0.84, 0.3429, 0.91, 0.2527
resnet18_alldata,1658261374.132, 0.94, 0.2341, 0.93, 0.2661
resnet18_alldata,1658261374.675, 0.87, 0.3136, 0.91, 0.3395
resnet18_alldata,1658261375.221, 0.87, 0.3446, 0.9, 0.3322
resnet18_alldata,1658261375.773, 0.86, 0.3111, 0.9, 0.2777
resnet18_alldata,1658261376.331, 0.89, 0.3581, 0.8, 0.369
resnet18_alldata,1658261376.878, 0.85, 0.3528, 0.85, 0.3732
resnet18_alldata,1658261377.424, 0.87, 0.2969, 0.91, 0.2862
resnet18_alldata,1658261377.975, 0.84, 0.3322, 0.87, 0.3628
resnet18_alldata,1658261378.52, 0.87, 0.3031, 0.86, 0.3238
resnet18_alldata,1658261379.061, 0.89, 0.2844, 0.87, 0.3191
resnet18_alldata,1658261379.609, 0.87, 0.3546, 0.82, 0.3895
resnet18_alldata,1658261380.159, 0.84, 0.383, 0.91, 0.2873
resnet18_alldata,1658261380.71, 0.8, 0.4147, 0.86, 0.3179
resnet18_alldata,1658261381.253, 0.82, 0.384, 0.85, 0.3749
resnet18_alldata,1658261381.795, 0.87, 0.3327, 0.9, 0.3147
resnet18_alldata,1658261382.339, 0.91, 0.2857, 0.9, 0.2947
resnet18_alldata,1658261382.883, 0.92, 0.2816, 0.89, 0.2876
resnet18_alldata,1658261383.431, 0.91, 0.2731, 0.88, 0.3373
resnet18_alldata,1658261383.98, 0.93, 0.3087, 0.89, 0.3061
resnet18_alldata,1658261384.528, 0.92, 0.2647, 0.85, 0.3769
resnet18_alldata,1658261385.076, 0.94, 0.2808, 0.87, 0.3426
resnet18_alldata,1658261385.618, 0.9, 0.328, 0.87, 0.3318
resnet18_alldata,1658261386.169, 0.89, 0.3273, 0.9, 0.3196
resnet18_alldata,1658261386.714, 0.85, 0.3354, 0.87, 0.3256
resnet18_alldata,1658261387.255, 0.81, 0.4033, 0.86, 0.3962
resnet18_alldata,1658261387.804, 0.84, 0.3713, 0.87, 0.3826
resnet18_alldata,1658261388.363, 0.88, 0.3154, 0.89, 0.3133
resnet18_alldata,1658261388.915, 0.85, 0.4114, 0.88, 0.3175
resnet18_alldata,1658261389.465, 0.83, 0.3839, 0.95, 0.2843
resnet18_alldata,1658261390.016, 0.91, 0.2711, 0.88, 0.3301
resnet18_alldata,1658261390.571, 0.9, 0.301, 0.88, 0.3179
resnet18_alldata,1658261391.128, 0.88, 0.3173, 0.91, 0.2879
resnet18_alldata,1658261391.689, 0.88, 0.3213, 0.91, 0.3435
resnet18_alldata,1658261392.24, 0.88, 0.3634, 0.88, 0.3287
resnet18_alldata,1658261392.788, 0.9, 0.3302, 0.85, 0.3842
resnet18_alldata,1658261393.336, 0.87, 0.3252, 0.88, 0.3344
resnet18_alldata,1658261393.891, 0.91, 0.2677, 0.87, 0.3443
resnet18_alldata,1658261394.443, 0.86, 0.3463, 0.87, 0.309
resnet18_alldata,1658261394.994, 0.87, 0.2924, 0.85, 0.3489
resnet18_alldata,1658261395.549, 0.9, 0.2695, 0.9, 0.2825
resnet18_alldata,1658261396.101, 0.82, 0.3667, 0.87, 0.3373
resnet18_alldata,1658261396.651, 0.87, 0.3137, 0.84, 0.3517
resnet18_alldata,1658261397.198, 0.91, 0.2813, 0.89, 0.3388
resnet18_alldata,1658261397.746, 0.87, 0.3669, 0.88, 0.2963
resnet18_alldata,1658261398.289, 0.89, 0.3488, 0.9, 0.2637
resnet18_alldata,1658261398.833, 0.9, 0.297, 0.9, 0.2817
resnet18_alldata,1658261399.375, 0.86, 0.3453, 0.92, 0.2861
resnet18_alldata,1658261399.92, 0.91, 0.2754, 0.92, 0.2725
resnet18_alldata,1658261400.47, 0.86, 0.3204, 0.88, 0.3467
resnet18_alldata,1658261401.017, 0.89, 0.2861, 0.87, 0.3288
resnet18_alldata,1658261401.564, 0.85, 0.3032, 0.88, 0.2855
resnet18_alldata,1658261402.108, 0.91, 0.2861, 0.94, 0.2598
resnet18_alldata,1658261402.651, 0.89, 0.3352, 0.87, 0.3269
resnet18_alldata,1658261403.199, 0.88, 0.3481, 0.89, 0.2908
resnet18_alldata,1658261403.757, 0.9, 0.3298, 0.89, 0.3167
resnet18_alldata,1658261404.302, 0.89, 0.2884, 0.86, 0.3533
resnet18_alldata,1658261404.849, 0.9, 0.3241, 0.88, 0.2946
resnet18_alldata,1658261405.4, 0.91, 0.314, 0.91, 0.3004
resnet18_alldata,1658261405.945, 0.84, 0.3936, 0.86, 0.3376
resnet18_alldata,1658261406.496, 0.9, 0.3, 0.88, 0.2912
resnet18_alldata,1658261407.055, 0.87, 0.3458, 0.94, 0.2483
resnet18_alldata,1658261407.602, 0.88, 0.3543, 0.9, 0.3166
resnet18_alldata,1658261408.151, 0.8, 0.3757, 0.87, 0.3351
resnet18_alldata,1658261408.699, 0.86, 0.3317, 0.87, 0.3424
resnet18_alldata,1658261409.247, 0.9, 0.2927, 0.87, 0.3501
resnet18_alldata,1658261409.798, 0.83, 0.3232, 0.85, 0.3789
resnet18_alldata,1658261410.339, 0.84, 0.3496, 0.89, 0.3135
resnet18_alldata,1658261410.882, 0.85, 0.3498, 0.85, 0.3781
resnet18_alldata,1658261411.433, 0.89, 0.3098, 0.89, 0.3274
resnet18_alldata,1658261411.983, 0.85, 0.3597, 0.88, 0.3222
resnet18_alldata,1658261412.532, 0.89, 0.3134, 0.89, 0.3243
resnet18_alldata,1658261413.074, 0.91, 0.3068, 0.88, 0.3325
resnet18_alldata,1658261413.619, 0.89, 0.262, 0.92, 0.2595
resnet18_alldata,1658261414.164, 0.92, 0.2987, 0.92, 0.2889
resnet18_alldata,1658261414.715, 0.85, 0.344, 0.92, 0.2823
resnet18_alldata,1658261415.261, 0.9, 0.2731, 0.91, 0.2475
resnet18_alldata,1658261415.805, 0.92, 0.2628, 0.86, 0.3687
resnet18_alldata,1658261416.343, 0.88, 0.3081, 0.9, 0.2608
resnet18_alldata,1658261416.886, 0.92, 0.2948, 0.92, 0.2573
resnet18_alldata,1658261417.439, 0.88, 0.3001, 0.91, 0.3013
resnet18_alldata,1658261417.987, 0.85, 0.3954, 0.85, 0.3577
resnet18_alldata,1658261418.531, 0.83, 0.3555, 0.92, 0.2832
resnet18_alldata,1658261419.083, 0.88, 0.3416, 0.91, 0.2599
resnet18_alldata,1658261419.631, 0.92, 0.277, 0.87, 0.3474
resnet18_alldata,1658261420.175, 0.9, 0.278, 0.86, 0.3363
resnet18_alldata,1658261420.719, 0.93, 0.2711, 0.84, 0.3384
resnet18_alldata,1658261421.259, 0.92, 0.2637, 0.9, 0.3275
resnet18_alldata,1658261421.802, 0.86, 0.3871, 0.92, 0.2801
resnet18_alldata,1658261422.353, 0.88, 0.3036, 0.94, 0.2436
resnet18_alldata,1658261422.903, 0.84, 0.4048, 0.87, 0.3408
resnet18_alldata,1658261423.445, 0.92, 0.2888, 0.87, 0.3472
resnet18_alldata,1658261423.993, 0.93, 0.2755, 0.82, 0.3541
resnet18_alldata,1658261424.541, 0.9, 0.3154, 0.9, 0.3118
resnet18_alldata,1658261425.08, 0.89, 0.3389, 0.87, 0.3432
resnet18_alldata,1658261425.632, 0.92, 0.294, 0.86, 0.3386
resnet18_alldata,1658261426.193, 0.92, 0.3034, 0.9, 0.2806
resnet18_alldata,1658261426.745, 0.91, 0.2905, 0.88, 0.3332
resnet18_alldata,1658261427.292, 0.9, 0.3326, 0.88, 0.3111
resnet18_alldata,1658261427.836, 0.89, 0.2884, 0.86, 0.3493
resnet18_alldata,1658261428.383, 0.85, 0.3519, 0.91, 0.2849
resnet18_alldata,1658261428.929, 0.91, 0.3249, 0.94, 0.2725
resnet18_alldata,1658261429.476, 0.87, 0.321, 0.85, 0.3922
resnet18_alldata,1658261430.024, 0.91, 0.2692, 0.87, 0.3274
resnet18_alldata,1658261430.563, 0.85, 0.3132, 0.88, 0.3363
resnet18_alldata,1658261431.11, 0.84, 0.366, 0.87, 0.2898
resnet18_alldata,1658261431.659, 0.85, 0.3302, 0.89, 0.3529
resnet18_alldata,1658261432.196, 0.91, 0.2919, 0.87, 0.359
resnet18_alldata,1658261432.742, 0.85, 0.3679, 0.86, 0.3413
resnet18_alldata,1658261433.296, 0.85, 0.3433, 0.87, 0.3836
resnet18_alldata,1658261433.835, 0.87, 0.2933, 0.86, 0.3411
resnet18_alldata,1658261434.383, 0.9, 0.2571, 0.9, 0.2998
resnet18_alldata,1658261434.93, 0.86, 0.3186, 0.89, 0.3265
resnet18_alldata,1658261435.474, 0.9, 0.2723, 0.88, 0.3174
resnet18_alldata,1658261436.016, 0.92, 0.2658, 0.87, 0.3576
resnet18_alldata,1658261436.56, 0.84, 0.3954, 0.92, 0.2681
resnet18_alldata,1658261437.104, 0.91, 0.2734, 0.85, 0.3823
resnet18_alldata,1658261437.65, 0.91, 0.2894, 0.89, 0.3152
resnet18_alldata,1658261438.194, 0.84, 0.39, 0.88, 0.3151
resnet18_alldata,1658261438.738, 0.84, 0.399, 0.86, 0.3501
resnet18_alldata,1658261439.28, 0.89, 0.3095, 0.93, 0.2422
resnet18_alldata,1658261439.826, 0.86, 0.3602, 0.93, 0.2715
resnet18_alldata,1658261440.39, 0.87, 0.303, 0.88, 0.3124
resnet18_alldata,1658261440.951, 0.89, 0.2892, 0.89, 0.3039
resnet18_alldata,1658261441.515, 0.84, 0.3444, 0.84, 0.389
resnet18_alldata,1658261442.109, 0.89, 0.353, 0.84, 0.3771
resnet18_alldata,1658261442.664, 0.87, 0.3211, 0.9, 0.2985
resnet18_alldata,1658261443.229, 0.9, 0.2896, 0.87, 0.3849
resnet18_alldata,1658261443.841, 0.85, 0.3019, 0.88, 0.3432
resnet18_alldata,1658261444.417, 0.85, 0.3123, 0.88, 0.3204
resnet18_alldata,1658261445.002, 0.95, 0.2335, 0.8, 0.3733
resnet18_alldata,1658261445.598, 0.92, 0.2489, 0.87, 0.3737
resnet18_alldata,1658261446.165, 0.84, 0.3465, 0.91, 0.269
resnet18_alldata,1658261446.721, 0.88, 0.3427, 0.92, 0.2568
resnet18_alldata,1658261447.276, 0.92, 0.2704, 0.86, 0.3179
resnet18_alldata,1658261447.846, 0.85, 0.357, 0.87, 0.3229
resnet18_alldata,1658261448.42, 0.91, 0.2835, 0.91, 0.3335
resnet18_alldata,1658261448.98, 0.91, 0.2919, 0.9, 0.3349
resnet18_alldata,1658261449.525, 0.94, 0.2711, 0.88, 0.3056
resnet18_alldata,1658261450.071, 0.93, 0.2403, 0.95, 0.2279
resnet18_alldata,1658261450.617, 0.91, 0.2883, 0.87, 0.3389
resnet18_alldata,1658261451.16, 0.92, 0.2758, 0.81, 0.368
resnet18_alldata,1658261451.707, 0.92, 0.237, 0.84, 0.3444
resnet18_alldata,1658261452.251, 0.94, 0.2246, 0.9, 0.3284
resnet18_alldata,1658261452.792, 0.9, 0.2796, 0.86, 0.3507
resnet18_alldata,1658261453.338, 0.86, 0.3404, 0.86, 0.3265
resnet18_alldata,1658261453.88, 0.86, 0.3472, 0.84, 0.3556
resnet18_alldata,1658261454.422, 0.85, 0.3563, 0.88, 0.3198
resnet18_alldata,1658261454.968, 0.89, 0.2868, 0.86, 0.3208
resnet18_alldata,1658261455.521, 0.88, 0.3221, 0.86, 0.315
resnet18_alldata,1658261456.069, 0.9, 0.2723, 0.81, 0.3583
resnet18_alldata,1658261456.619, 0.9, 0.2706, 0.86, 0.3243
resnet18_alldata,1658261457.157, 0.9, 0.3151, 0.9, 0.2649
resnet18_alldata,1658261457.707, 0.95, 0.1928, 0.9, 0.2763
resnet18_alldata,1658261458.253, 0.89, 0.272, 0.86, 0.3427
resnet18_alldata,1658261458.797, 0.89, 0.274, 0.87, 0.3421
resnet18_alldata,1658261459.339, 0.93, 0.245, 0.88, 0.3028
resnet18_alldata,1658261459.89, 0.83, 0.3525, 0.92, 0.2275
resnet18_alldata,1658261460.435, 0.93, 0.2441, 0.86, 0.3248
resnet18_alldata,1658261460.982, 0.94, 0.2184, 0.89, 0.3062
resnet18_alldata,1658261461.533, 0.91, 0.2854, 0.91, 0.2911
resnet18_alldata,1658261462.083, 0.88, 0.3133, 0.87, 0.2975
resnet18_alldata,1658261462.633, 0.87, 0.3205, 0.93, 0.2511
resnet18_alldata,1658261463.179, 0.88, 0.3167, 0.92, 0.2527
resnet18_alldata,1658261463.724, 0.92, 0.2619, 0.94, 0.2329
resnet18_alldata,1658261464.269, 0.87, 0.2852, 0.9, 0.3087
resnet18_alldata,1658261464.817, 0.87, 0.3405, 0.92, 0.2628
resnet18_alldata,1658261465.359, 0.86, 0.3219, 0.9, 0.3338
resnet18_alldata,1658261465.9, 0.87, 0.3395, 0.95, 0.222
resnet18_alldata,1658261466.441, 0.84, 0.3985, 0.89, 0.2898
resnet18_alldata,1658261466.96, 0.87, 0.3591, 0.91, 0.2656
